tool		CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975	CPAchecker statistics-refactor:43975
run set		t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value	t_900s_taskwise_2_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/5_taskwise/2_run_with_artifacts/2_onlyequals/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-fpi/ifeqn3f.yml	false	unknown	7.913013932	4.105186431988841	172.912640	43	44	50
array-fpi/ifeqn4.yml	true	unknown	7.50772833	3.9032587289984804	178.757632	43	44	50
array-fpi/ifeqn4f.yml	false	unknown	6.892878638	3.5792270500096492	174.514176	43	44	50
array-fpi/ifeqn5.yml	true	unknown	6.925215617	3.594252751005115	177.856512	43	44	50
array-fpi/ifeqn5f.yml	false	unknown	6.775593103	3.538599791005254	176.852992	43	44	50
array-fpi/ifncomp.yml	true	unknown	7.06705649	3.704206886992324	178.044928	53	54	62
array-fpi/ifncompf.yml	false	unknown	7.207726257	3.771944642008748	184.107008	53	54	62
array-fpi/indp1.yml	true	unknown	6.64371694	3.468994577997364	176.971776	38	39	44
array-fpi/indp1f.yml	false	unknown	7.133787408	3.7285120189917507	170.672128	38	39	44
array-fpi/indp2.yml	true	unknown	6.794675307	3.5295408139936626	186.171392	38	39	44
array-fpi/indp2f.yml	false	unknown	6.491143074	3.3949103439954342	173.670400	38	39	44
array-fpi/indp3.yml	true	unknown	7.122509061	3.6941670770029305	179.716096	43	44	50
array-fpi/indp3f.yml	false	unknown	6.839780177	3.6181367469980614	176.320512	43	44	50
array-fpi/indp4.yml	true	unknown	6.731399305	3.522160016989801	177.672192	38	39	44
array-fpi/indp4f.yml	false	unknown	7.203895935	3.7454252449970227	185.602048	38	39	44
array-fpi/indp5.yml	true	unknown	6.755427388	3.5297692300082417	177.217536	43	44	50
array-fpi/indp5f.yml	false	unknown	7.480168844	3.8906336780055426	183.517184	43	44	50
array-fpi/modn.yml	true	unknown	6.955371499	3.606501397996908	177.143808	33	34	38
array-fpi/modnf.yml	false	unknown	6.835086644	3.5721732859965414	176.234496	33	34	38
array-fpi/modp.yml	true	unknown	7.170628158	3.78750124500948	186.363904	33	34	38
array-fpi/modpf.yml	false	unknown	7.101887192	3.70917148499575	194.879488	33	34	38
array-fpi/mods.yml	true	unknown	6.994409834	3.649834911993821	185.352192	43	44	50
array-fpi/modsf.yml	false	unknown	7.307443293	3.824439475996769	181.272576	43	44	50
array-fpi/ms1.yml	true	unknown	6.595913581	3.505689967001672	173.248512	33	34	38
array-fpi/ms1f.yml	false	unknown	6.994370263	3.7137157319957623	172.953600	33	34	38
array-fpi/ms2.yml	true	unknown	6.556383634	3.413808260986116	175.644672	33	34	38
array-fpi/ms2f.yml	false	unknown	7.218397518	3.8095010520046344	179.859456	33	34	38
array-fpi/ms3.yml	true	unknown	6.382036703	3.3133492449996993	169.910272	33	34	38
array-fpi/ms3f.yml	false	unknown	6.666662239	3.5069035939959576	171.851776	33	34	38
array-fpi/ms4.yml	true	unknown	7.656005656	3.9849607969954377	177.537024	33	34	38
array-fpi/ms4f.yml	false	unknown	6.690907501	3.4723989730118774	176.189440	33	34	38
array-fpi/ms5.yml	true	unknown	6.623078943	3.462840102001792	163.926016	33	34	38
array-fpi/ms5f.yml	false	unknown	6.626380845	3.5379033079952933	174.227456	33	34	38
array-fpi/ncomp.yml	true	unknown	6.901265301	3.5860270589910215	175.325184	38	39	44
array-fpi/ncompf.yml	false	false(unreach-call)	6.936030171	3.6661460370087298	187.203584	38	36	41
array-fpi/nsqm-if.yml	true	unknown	8.02725175	4.153326685001957	185.212928	43	44	50
array-fpi/nsqm-iff.yml	false	unknown	6.629360212	3.4564134609972825	185.167872	43	44	50
array-fpi/nsqm.yml	true	unknown	7.311260766	3.798364432004746	176.664576	33	34	38
array-fpi/nsqmf.yml	false	false(unreach-call)	6.422641321	3.378488604997983	177.577984	33	31	35
array-fpi/pcomp.yml	true	unknown	6.942475619	3.5829535989905708	170.692608	38	39	44
array-fpi/pcompf.yml	false	unknown	7.143618968	3.7347759029944427	176.009216	38	39	44
array-fpi/res1.yml	true	unknown	7.859469211	4.097666282003047	178.110464	38	39	44
array-fpi/res1f.yml	false	unknown	6.952997733	3.6274289220018545	190.050304	38	39	44
array-fpi/res1o.yml	true	unknown	7.467476914	3.9384737290092744	180.436992	38	39	44
array-fpi/res1of.yml	false	unknown	6.67054672	3.4857817980082473	178.716672	38	39	44
array-fpi/res2.yml	true	unknown	7.479407038	3.912647142991773	185.757696	48	49	56
array-fpi/res2f.yml	false	unknown	7.673169801	4.031361535991891	185.311232	48	49	56
array-fpi/res2o.yml	true	unknown	7.4538976	3.8825440850050654	183.136256	48	49	56
array-fpi/res2of.yml	false	unknown	7.234544597	3.7509771329932846	180.879360	48	49	56
array-fpi/s12if.yml	true	unknown	6.90050161	3.632841874990845	181.358592	43	44	50
array-fpi/s12iff.yml	false	unknown	7.121272729	3.712314645992592	173.559808	43	44	50
array-fpi/s1if.yml	true	unknown	6.781074514	3.5276544480002485	173.420544	33	34	38
array-fpi/s1iff.yml	false	unknown	7.167340957	3.7613867199979722	182.255616	33	34	38
array-fpi/s1lif.yml	true	unknown	7.358748169	3.827195126999868	180.432896	38	39	44
array-fpi/s1liff.yml	false	unknown	7.538988419	3.932397762007895	175.763456	38	39	44
array-fpi/s22if.yml	true	unknown	6.466097098	3.3443540320004104	177.074176	43	44	50
array-fpi/s22iff.yml	false	unknown	7.25232155	3.7605634389910847	176.685056	43	44	50
