tool		CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856	CPAchecker statistics-refactor:43856
run set		r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value	r_900s_itlimit_max_safetyzone_integration-nightly-value
/Users/ludwig/home/Studium/Bachelor Informatik/9. Semester/cpachecker/Notizen/Experimente/4_reproducibility/5_900s_itlimit_max_safetyzone/programs/benchmarks/		status	CPU Time (s)	Wall Time (s)	Memory (MB)	Size of reached set	Number of iterations	Number of abstraction computations
array-fpi/condn.yml	true	unknown	5.180359389	2.7330540950006252	137.416704	38	39	44
array-fpi/condnf.yml	false	unknown	4.865583204	2.569958083999154	138.420224	38	39	44
array-fpi/eqn1.yml	true	unknown	4.887904614	2.609006701999533	138.129408	33	34	38
array-fpi/eqn1f.yml	false	unknown	5.300687253	2.837677776999044	132.857856	33	34	38
array-fpi/eqn2.yml	true	unknown	5.202628352	2.7258186980016035	142.233600	33	34	38
array-fpi/eqn2f.yml	false	unknown	4.907629162	2.599929461001011	136.318976	33	34	38
array-fpi/eqn3.yml	true	unknown	5.406325869	2.876388988999679	138.792960	33	34	38
array-fpi/eqn3f.yml	false	false(unreach-call)	5.03717069	2.686153077000199	132.812800	33	31	35
array-fpi/eqn4.yml	true	unknown	5.62083606	2.963299463999647	142.082048	33	34	38
array-fpi/eqn4f.yml	false	false(unreach-call)	5.572067199	2.9278933579989825	137.310208	33	31	35
array-fpi/eqn5.yml	true	unknown	5.550806063	2.8756080040002416	143.228928	33	34	38
array-fpi/eqn5f.yml	false	unknown	5.797049177	3.0585615879990655	142.290944	33	34	38
array-fpi/ifcomp.yml	true	unknown	6.05396893	3.2178057710007124	137.236480	53	54	62
array-fpi/ifcompf.yml	false	unknown	5.246627198	2.7726374800004123	142.258176	53	54	62
array-fpi/ifeqn1.yml	true	unknown	5.484488449	2.8525803289994656	140.587008	43	44	50
array-fpi/ifeqn1f.yml	false	unknown	6.314876367	3.31740189699849	140.021760	43	44	50
array-fpi/ifeqn2.yml	true	unknown	5.168705559	2.742546653998943	137.420800	43	44	50
array-fpi/ifeqn2f.yml	false	unknown	5.157400512	2.717988079999486	141.168640	43	44	50
array-fpi/ifeqn3.yml	true	unknown	5.74093078	3.044814087999839	141.156352	43	44	50
array-fpi/ifeqn3f.yml	false	unknown	5.338388623	2.8046964760014816	138.854400	43	44	50
array-fpi/ifeqn4.yml	true	unknown	5.746748032	3.0079797460002737	143.052800	43	44	50
array-fpi/ifeqn4f.yml	false	unknown	5.419166323	2.835499028000413	138.203136	43	44	50
array-fpi/ifeqn5.yml	true	unknown	5.509864897	2.8752595850000944	150.700032	43	44	50
array-fpi/ifeqn5f.yml	false	unknown	5.243833458	2.765954872000293	135.794688	43	44	50
array-fpi/ifncomp.yml	true	unknown	5.559992423	2.919342414001221	141.639680	53	54	62
array-fpi/ifncompf.yml	false	unknown	5.799915938	3.045022488999166	143.183872	53	54	62
array-fpi/indp1.yml	true	unknown	5.475123707	2.87039024600017	140.546048	38	39	44
array-fpi/indp1f.yml	false	unknown	5.245672435	2.7919214329995157	142.159872	38	39	44
array-fpi/indp2.yml	true	unknown	4.782363471	2.5155625129991677	133.185536	38	39	44
array-fpi/indp2f.yml	false	unknown	5.973336178	3.154910930999904	149.921792	38	39	44
array-fpi/indp3.yml	true	unknown	5.979004272	3.1126868369992735	136.101888	43	44	50
array-fpi/indp3f.yml	false	unknown	5.224057649	2.719097282000803	142.831616	43	44	50
array-fpi/indp4.yml	true	unknown	5.10856812	2.7415900720006903	136.462336	38	39	44
array-fpi/indp4f.yml	false	unknown	4.8236216	2.57231494899861	131.293184	38	39	44
array-fpi/indp5.yml	true	unknown	5.766951603	3.0484046479996323	140.771328	43	44	50
array-fpi/indp5f.yml	false	unknown	5.673169677	3.0114047989991377	134.729728	43	44	50
array-fpi/modn.yml	true	unknown	5.059969021	2.6629095079988474	132.702208	33	34	38
array-fpi/modnf.yml	false	unknown	5.885727221	3.107016782998471	138.797056	33	34	38
array-fpi/modp.yml	true	unknown	5.78125689	3.0446280050000496	143.179776	33	34	38
array-fpi/modpf.yml	false	unknown	5.905055375	3.146621634999974	145.911808	33	34	38
array-fpi/mods.yml	true	unknown	7.05475333	3.6973521639993123	143.982592	43	44	50
array-fpi/modsf.yml	false	unknown	5.382482603	2.839011688998653	145.596416	43	44	50
array-fpi/ms1.yml	true	unknown	5.590212707	2.9904435010012094	136.986624	33	34	38
array-fpi/ms1f.yml	false	unknown	5.175657667	2.7555594249988644	134.078464	33	34	38
array-fpi/ms2.yml	true	unknown	6.323449519	3.3383395729997574	133.296128	33	34	38
array-fpi/ms2f.yml	false	unknown	4.792856161	2.5319319820009696	138.268672	33	34	38
array-fpi/ms3.yml	true	unknown	5.279766537	2.7688882729999023	142.569472	33	34	38
array-fpi/ms3f.yml	false	unknown	4.918522276	2.6140668410007493	131.182592	33	34	38
array-fpi/ms4.yml	true	unknown	4.919836387	2.6133032939997065	133.087232	33	34	38
array-fpi/ms4f.yml	false	unknown	5.927359181	3.114658235999741	137.400320	33	34	38
array-fpi/ms5.yml	true	unknown	6.497613845	3.4171444620005786	144.928768	33	34	38
array-fpi/ms5f.yml	false	unknown	4.976667596	2.621886552000433	133.591040	33	34	38
array-fpi/ncomp.yml	true	unknown	5.753074656	3.0150313489994005	121.856000	38	39	44
array-fpi/ncompf.yml	false	false(unreach-call)	6.496410888	3.416392667000764	140.181504	38	36	41
array-fpi/nsqm-if.yml	true	unknown	5.584756621	2.9643632269999216	131.440640	43	44	50
array-fpi/nsqm-iff.yml	false	unknown	5.238374138	2.7676895940003305	142.864384	43	44	50
array-fpi/nsqm.yml	true	unknown	5.340508883	2.8555299479994574	141.889536	33	34	38
array-fpi/nsqmf.yml	false	false(unreach-call)	5.044205833	2.6488418159988214	140.435456	33	31	35
array-fpi/pcomp.yml	true	unknown	6.518326553	3.416805071001363	141.893632	38	39	44
array-fpi/pcompf.yml	false	unknown	6.241787589	3.2947843319998356	138.866688	38	39	44
array-fpi/res1.yml	true	unknown	5.284099447	2.794860890999189	140.529664	38	39	44
array-fpi/res1f.yml	false	unknown	5.054478515	2.667699856001491	138.342400	38	39	44
array-fpi/res1o.yml	true	unknown	5.492345979	2.8741155009993236	132.816896	38	39	44
array-fpi/res1of.yml	false	unknown	5.453926209	2.885624991000441	134.897664	38	39	44
array-fpi/res2.yml	true	unknown	5.886143747	3.0745766860000003	137.506816	48	49	56
array-fpi/res2f.yml	false	unknown	5.581364595	2.909356630001639	138.788864	48	49	56
array-fpi/res2o.yml	true	unknown	5.130221665	2.699058096999579	140.890112	48	49	56
array-fpi/res2of.yml	false	unknown	5.587246884	2.923657216999345	133.926912	48	49	56
array-fpi/s12if.yml	true	unknown	6.425828749	3.3775983580017055	131.428352	43	44	50
array-fpi/s12iff.yml	false	unknown	5.092948731	2.661832129000686	138.555392	43	44	50
array-fpi/s1if.yml	true	unknown	5.203160131	2.7410003600016353	140.783616	33	34	38
array-fpi/s1iff.yml	false	unknown	5.231382158	2.821670934001304	139.091968	33	34	38
array-fpi/s1lif.yml	true	unknown	5.524630469	2.9042877159990894	136.683520	38	39	44
array-fpi/s1liff.yml	false	unknown	5.432923206	2.8780843160002405	138.403840	38	39	44
array-fpi/s22if.yml	true	unknown	5.474547599	2.887260712999705	149.757952	43	44	50
array-fpi/s22iff.yml	false	unknown	5.891217728	3.100790488999337	140.464128	43	44	50
array-fpi/s2if.yml	true	unknown	5.079461979	2.6664864129998023	130.482176	33	34	38
